storativity,young\_modulus,init\_stress\_x,init\_stress\_y,perm\_kr,perm\_km,perm\_beta,perm\_gamma
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,1.829770533459428e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0449802069980413e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.5246497429986194e-06
1.5008466163325612e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,77590170343.798,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,44556010.84894536,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,4397434.021572411,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.3767531384521654e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,1.0548002393269502e-17,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.1229854212653456e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.6843745582904177e-06
1.1633991028464805e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,53303078929.51317,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,42037796.72792628,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,2880711.588196549,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,1.9981042873389254e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,-2.529345396445609e-18,1.0644815105648674e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0059775998643892e-06,1.564580946821569e-06
1.332122859589521e-07,65446624636.65559,43296903.78843582,3639072.80488448,2.1874287128955454e-21,4.0093284984119466e-18,1.0644815105648674e-06,1.4447873353527202e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2981379996461535e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,82440831863.7276,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44542755.87029636,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6322144.812137057,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.1634657489569537e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,5.40926652299288e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4772888153204074e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.175353662990799e-06
1.1856554951507933e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,74345134725.63266,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,43703351.163289994,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,5816570.667678437,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.03724946525254e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,1.0501505930878428e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.438286208186755e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.0954912553449e-06
1.4106205041415138e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,90536529001.82256,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,45382160.57730272,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6827718.956595678,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.289682032661367e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,9.768382452897918e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.5162914224540594e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.2552160706366983e-06
1.0731729906554331e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,66249437587.537704,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,42863946.45628364,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,5310996.523219816,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,1.911033181548127e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,-3.3089653368171943e-18,1.4577875117535812e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.399283601053103e-06,1.1354224591678495e-06
1.2418967473984734e-07,78392983294.68013,44123053.51679318,6069357.739907747,2.100357607104747e-21,3.2297085580403613e-18,1.4577875117535812e-06,1.0156288476990008e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3604595347202866e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,76338112411.81927,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45711475.29581769,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4968430.875201135,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.6786603267202576e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,6.005847720441768e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.746457594068356e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.5879102267054706e-06
1.2479770302249265e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,68242415273.724335,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,44872070.58881132,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4462856.730742515,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.552444043015844e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,1.646731790536731e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.356431522731835e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.5080478190595715e-06
1.472942039215647e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,84433809549.91423,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,46550880.002824046,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,5474005.019659756,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.804876610424671e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,1.0364963650346804e-17,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,8.136483665404877e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.6677726343513698e-06
1.1354945257295662e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,60146718135.62938,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,44032665.881804965,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,3957282.5862838943,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.426227759311431e-21,3.8262897554892495e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,-2.712384139368306e-18,7.551444558400095e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,6.966405451395314e-07,1.547979022882521e-06
1.3042182824726066e-07,72290263842.7718,45291772.942314506,4715643.802971825,2.615552184868051e-21,3.8262897554892495e-18,7.551444558400095e-07,1.4281854114136723e-06
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
9.181168350894878e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,148499412442.3038,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60591677.22912432,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,9220136.658047881,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.1425959541187144e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,2.713686192286698e-18,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,5.10107956983144e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.4675730961940475e-07
8.056343305941274e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,140403715304.20883,60171974.87562114,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,59752272.52211796,8967349.58581857,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8714562.51358926,1.0794878122665078e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0163796704143012e-21,5.341282273341796e-19,4.90606653416318e-07,3.068261057964552e-07
8.618755828418076e-08,144451563873.25632,60171974.87562114,8967349.58581857,1.0794878122665078e-21,-1.645429737618339e-18,4.90606653416318e-07,3.068261057964552e-07
